state_name_crime,district_name,total_crimes,Ranking,state_name_pop,Population,Growth,Sex-Ratio,Literacy,crime_rate_per_capita,safety_score
Kerala,Thiruvananthapuram,354.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,10.722635999523842,99.89711080461677
Kerala,Thrissur,7395.0,110.0,Kerala,3121200.0,4.94 %,1108.0,95.08,236.9281045751634,97.72655324264535
Kerala,Thiruvananthapuram,16372.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,495.9067700118767,95.24152003724802
Kerala,Wayanad,2957.0,481.0,Kerala,817420.0,4.71 %,1035.0,89.03,361.7479386361968,96.52884287599875
Kerala,Thiruvananthapuram,23.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,0.6966684406470293,99.99331510877454
Kerala,Kannur,2555.0,170.0,Kerala,2523003.0,4.73 %,1136.0,95.1,101.26821093752167,99.0282795441603
Madhya Pradesh,Alirajpur,1909.0,498.0,Madhya Pradesh,728999.0,19.45 %,1011.0,36.1,261.8659284854986,97.4872620238763
Madhya Pradesh,Anuppur,2761.0,493.0,Madhya Pradesh,749237.0,12.30 %,976.0,67.88,368.50822903834165,96.46397442013915
Madhya Pradesh,Ashoknagar,3067.0,475.0,Madhya Pradesh,845071.0,22.66 %,904.0,66.42,362.928085332475,96.51751876278446
Madhya Pradesh,Balaghat,4282.0,289.0,Madhya Pradesh,1701698.0,13.60 %,1021.0,77.09,251.6310179597085,97.58547124303328
Madhya Pradesh,Barwani,3477.0,354.0,Madhya Pradesh,1385881.0,27.57 %,982.0,49.08,250.88734169816888,97.59260719842511
Madhya Pradesh,Betul,4345.0,318.0,Madhya Pradesh,1575362.0,12.92 %,971.0,68.9,275.80962343893026,97.35346511474953
Madhya Pradesh,Bhind,4871.0,288.0,Madhya Pradesh,1703005.0,19.21 %,837.0,75.26,286.0238225959407,97.25545463180526
Madhya Pradesh,Bhopal,15339.0,189.0,Madhya Pradesh,2371061.0,28.62 %,918.0,80.37,646.925574668893,93.79241710215004
Madhya Pradesh,Bhopal,3534.0,189.0,Madhya Pradesh,2371061.0,28.62 %,918.0,80.37,149.04719870134088,98.56981563589531
Madhya Pradesh,Burhanpur,2631.0,490.0,Madhya Pradesh,757847.0,19.37 %,951.0,64.36,347.1677000766646,96.66874774770683
Madhya Pradesh,Chhindwara,4671.0,220.0,Madhya Pradesh,2090922.0,13.07 %,964.0,71.16,223.3942729570974,97.85641730272317
Madhya Pradesh,Damoh,4006.0,382.0,Madhya Pradesh,1264219.0,16.63 %,910.0,69.73,316.8754780619497,96.95941716421994
Madhya Pradesh,Datia,2734.0,487.0,Madhya Pradesh,786754.0,18.46 %,873.0,72.63,347.5037940703193,96.66552275335079
Madhya Pradesh,Dewas,7482.0,320.0,Madhya Pradesh,1563715.0,19.53 %,942.0,69.35,478.47593711130224,95.40877782461293
Madhya Pradesh,Dhar,9305.0,209.0,Madhya Pradesh,2185793.0,25.60 %,964.0,59.0,425.7036233531721,95.9151552584199
Madhya Pradesh,Dindori,2628.0,501.0,Madhya Pradesh,704524.0,21.32 %,1002.0,63.9,373.01781060687784,96.4207026706251
Madhya Pradesh,Guna,5017.0,386.0,Madhya Pradesh,1241519.0,26.97 %,912.0,63.23,404.10174955034927,96.12243632386325
Madhya Pradesh,Gwalior,12818.0,228.0,Madhya Pradesh,2032036.0,24.50 %,864.0,76.65,630.7959110960633,93.94718950204167
Madhya Pradesh,Harda,2982.0,534.0,Madhya Pradesh,570465.0,20.25 %,935.0,72.5,522.731455917541,94.98412340927668
Madhya Pradesh,Indore,16636.0,105.0,Madhya Pradesh,3276697.0,32.88 %,928.0,80.87,507.70638847595615,95.12829664239884
Madhya Pradesh,Indore,1355.0,105.0,Madhya Pradesh,3276697.0,32.88 %,928.0,80.87,41.35261820058431,99.60320040577365
Madhya Pradesh,Jabalpur,15153.0,179.0,Madhya Pradesh,2463289.0,14.51 %,929.0,81.07,615.1531549891223,94.09728977491213
Madhya Pradesh,Jabalpur,2500.0,179.0,Madhya Pradesh,2463289.0,14.51 %,929.0,81.07,101.49032452140207,99.02614825033197
Madhya Pradesh,Jhabua,3543.0,440.0,Madhya Pradesh,1025048.0,30.70 %,990.0,43.3,345.6423504070053,96.68338426061244
Madhya Pradesh,Katni,4778.0,379.0,Madhya Pradesh,1292042.0,21.41 %,952.0,71.98,369.80222005167013,96.45155791227668
Madhya Pradesh,Mandla,2843.0,432.0,Madhya Pradesh,1054905.0,17.97 %,1008.0,66.87,269.5029410231253,97.41398096918387
Madhya Pradesh,Mandsaur,4285.0,361.0,Madhya Pradesh,1340411.0,13.24 %,963.0,71.78,319.6780688908103,96.93252486689839
Madhya Pradesh,Morena,7758.0,236.0,Madhya Pradesh,1965970.0,23.44 %,840.0,71.03,394.61436339313417,96.21347266306651
Madhya Pradesh,Narsimhapur,3617.0,419.0,Madhya Pradesh,1091854.0,14.01 %,920.0,75.69,331.2713970915525,96.82128093299623
Madhya Pradesh,Neemuch,2708.0,477.0,Madhya Pradesh,826067.0,13.77 %,954.0,70.8,327.81844571929395,96.85441377350344
Madhya Pradesh,Panna,3255.0,442.0,Madhya Pradesh,1016520.0,18.67 %,905.0,64.79,320.21012867430056,96.92741948021722
Madhya Pradesh,Raisen,5666.0,365.0,Madhya Pradesh,1331597.0,18.35 %,901.0,72.98,425.5041127308037,95.91706966523245
Madhya Pradesh,Rajgarh,6021.0,322.0,Madhya Pradesh,1545814.0,23.26 %,956.0,61.21,389.5035237098383,96.26251379276357
Madhya Pradesh,Ratlam,7316.0,341.0,Madhya Pradesh,1455069.0,19.72 %,971.0,66.78,502.7940255754195,95.17543328550498
Madhya Pradesh,Rewa,9833.0,190.0,Madhya Pradesh,2365106.0,19.86 %,931.0,71.62,415.75303601614473,96.01063625066311
Madhya Pradesh,Sagar,11869.0,188.0,Madhya Pradesh,2378458.0,17.63 %,893.0,76.46,499.0207941447778,95.2116393775434
Madhya Pradesh,Satna,6495.0,204.0,Madhya Pradesh,2228935.0,19.19 %,926.0,72.26,291.39476925078566,97.2039176422266
Madhya Pradesh,Seoni,3848.0,357.0,Madhya Pradesh,1379131.0,18.22 %,982.0,72.12,279.0162790916889,97.32269560807242
Madhya Pradesh,Shahdol,4983.0,426.0,Madhya Pradesh,1066063.0,17.39 %,974.0,66.67,467.4207809482179,95.5148577216183
Madhya Pradesh,Shajapur,3252.0,330.0,Madhya Pradesh,1512681.0,17.20 %,938.0,69.09,214.98253762690217,97.93713222020605
Madhya Pradesh,Sheopur,1700.0,504.0,Madhya Pradesh,687861.0,22.94 %,901.0,57.43,247.14295475394013,97.62853651281313
Madhya Pradesh,Shivpuri,6688.0,281.0,Madhya Pradesh,1726050.0,22.76 %,877.0,62.55,387.47429101126846,96.28198532192958
Madhya Pradesh,Sidhi,3729.0,411.0,Madhya Pradesh,1127033.0,23.72 %,957.0,64.43,330.8687500720919,96.82514453779058
Madhya Pradesh,Sehore,5095.0,373.0,Madhya Pradesh,1311332.0,21.54 %,918.0,70.06,388.5362364374544,96.27179541056394
Madhya Pradesh,Singrauli,4021.0,401.0,Madhya Pradesh,1178273.0,28.05 %,920.0,60.41,341.2621692935338,96.7254143463505
Madhya Pradesh,Tikamgarh,2971.0,343.0,Madhya Pradesh,1445166.0,20.13 %,901.0,61.43,205.5819193089237,98.02733597746169
Madhya Pradesh,Ujjain,10260.0,233.0,Madhya Pradesh,1986864.0,16.12 %,955.0,72.34,516.3916604256758,95.0449570006698
Madhya Pradesh,Umaria,2081.0,512.0,Madhya Pradesh,644758.0,24.96 %,950.0,65.89,322.75675524770537,96.90298329129028
Madhya Pradesh,Vidisha,5424.0,339.0,Madhya Pradesh,1458875.0,20.09 %,896.0,70.53,371.79333390454974,96.43245215299807
Madhya Pradesh,Bhopal,2306.0,189.0,Madhya Pradesh,2371061.0,28.62 %,918.0,80.37,97.2560385413956,99.06677839738953
Madhya Pradesh,Indore,4926.0,105.0,Madhya Pradesh,3276697.0,32.88 %,928.0,80.87,150.33431531813898,98.55746509139557
Maharashtra,Akola,5944.0,262.0,Maharashtra,1813906.0,11.27 %,946.0,88.05,327.6906300546997,96.85564023040155
Maharashtra,Bhandara,3159.0,397.0,Maharashtra,1200334.0,5.65 %,982.0,83.76,263.17674913815654,97.4746840269873
Maharashtra,Chandrapur,8029.0,207.0,Maharashtra,2204307.0,6.43 %,961.0,80.01,364.2414600144172,96.50491625867375
Maharashtra,Dhule,3840.0,223.0,Maharashtra,2050862.0,20.08 %,946.0,72.8,187.23834173142805,98.20335201843167
Maharashtra,Gadchiroli,1592.0,424.0,Maharashtra,1072942.0,10.58 %,982.0,74.36,148.37707909654017,98.57624577741569
Maharashtra,Hingoli,3228.0,403.0,Maharashtra,1177345.0,19.27 %,942.0,78.17,274.17621852558085,97.36913847317342
Maharashtra,Jalgaon,7643.0,46.0,Maharashtra,4229917.0,14.86 %,925.0,78.2,180.68912463294197,98.26619511761766
Maharashtra,Jalna,7391.0,237.0,Maharashtra,1959046.0,21.46 %,937.0,71.52,377.2754697949921,96.37984824564037
Maharashtra,Kolhapur,7126.0,65.0,Maharashtra,3876001.0,10.01 %,957.0,81.51,183.84928177263114,98.23587178803699
Maharashtra,Latur,5392.0,180.0,Maharashtra,2454196.0,17.97 %,928.0,77.26,219.7053536066394,97.89181437708243
Maharashtra,Nagpur,1225.0,28.0,Maharashtra,4653570.0,14.40 %,951.0,88.39,26.32387607793586,99.7474088993465
Maharashtra,Nagpur,7979.0,28.0,Maharashtra,4653570.0,14.40 %,951.0,88.39,171.4597610006941,98.35475559827404
Maharashtra,Nanded,7195.0,99.0,Maharashtra,3361292.0,16.86 %,943.0,75.45,214.0545956733304,97.94603629947999
Maharashtra,Nandurbar,2728.0,303.0,Maharashtra,1648295.0,25.66 %,978.0,64.38,165.50435449964965,98.41190078002782
Maharashtra,Nashik,7205.0,11.0,Maharashtra,6107187.0,22.30 %,934.0,82.31,117.97575545009511,98.86796208007735
Maharashtra,Mumbai Suburban,6259.0,5.0,Maharashtra,9356962.0,8.29 %,860.0,89.91,66.89136922860219,99.3581429829084
Maharashtra,Parbhani,3873.0,259.0,Maharashtra,1836086.0,20.19 %,947.0,73.34,210.93783188804883,97.97594324755521
Maharashtra,Pune,991.0,4.0,Maharashtra,9429408.0,30.37 %,915.0,86.15,10.509673565933301,99.8991542884616
Maharashtra,Pune,12365.0,4.0,Maharashtra,9429408.0,30.37 %,915.0,86.15,131.13230438220512,98.74171824099665
Maharashtra,Ratnagiri,1869.0,311.0,Maharashtra,1615069.0,-4.82 %,1122.0,82.18,115.72260999375258,98.88958216706853
Maharashtra,Sindhudurg,1162.0,474.0,Maharashtra,849651.0,-2.21 %,1036.0,85.56,136.7620352356438,98.68769808422175
Maharashtra,Solapur,9873.0,43.0,Maharashtra,4317756.0,12.16 %,938.0,77.02,228.6604430634802,97.80588569789943
Maharashtra,Thane,2502.0,1.0,Maharashtra,11060148.0,36.01 %,886.0,84.53,22.621758768508343,99.78293261489539
Maharashtra,Wardha,7243.0,377.0,Maharashtra,1300774.0,5.18 %,946.0,86.99,556.8223227094022,94.65700404662302
Maharashtra,Washim,3673.0,399.0,Maharashtra,1197160.0,17.34 %,930.0,83.25,306.8094490293695,97.05600587877785
Maharashtra,Pune,9538.0,4.0,Maharashtra,9429408.0,30.37 %,915.0,86.15,101.15163115224202,99.02939818703
Manipur,Bishnupur,195.0,585.0,Manipur,237399.0,13.93 %,999.0,75.85,82.14019435633679,99.21182267995289
Manipur,Chandel,35.0,601.0,Manipur,144182.0,21.85 %,933.0,71.11,24.27487481100276,99.76707011807139
Manipur,Churachandpur,174.0,575.0,Manipur,274143.0,20.29 %,975.0,82.78,63.4705245072827,99.3909677436224
Manipur,Imphal West,34.0,545.0,Manipur,517992.0,16.56 %,1031.0,86.08,6.563807935257688,99.93701689424702
Manipur,Imphal East,603.0,551.0,Manipur,456113.0,15.51 %,1017.0,81.95,132.20408100624186,98.73143399424215
Manipur,Imphal West,1160.0,545.0,Manipur,517992.0,16.56 %,1031.0,86.08,223.941682497027,97.85116462725131
Manipur,Senapati,30.0,548.0,Manipur,479148.0,68.94 %,937.0,63.6,6.261113476420647,99.93992140292549
Manipur,Tamenglong,18.0,606.0,Manipur,140651.0,26.15 %,943.0,70.05,12.797633859695274,99.87720013523804
Manipur,Thoubal,424.0,556.0,Manipur,422168.0,15.94 %,1002.0,74.47,100.43395046521763,99.03628470154317
Manipur,Ukhrul,25.0,593.0,Manipur,183998.0,30.70 %,943.0,81.35,13.587104207654432,99.86962476208502
Manipur,Imphal West,0.0,545.0,Manipur,517992.0,16.56 %,1031.0,86.08,0.0,100.0
Meghalaya,Ri Bhoi,374.0,580.0,Meghalaya,258840.0,34.26 %,953.0,75.67,144.4908051305826,98.61353657059509
Mizoram,Aizawl,2532.0,558.0,Mizoram,400309.0,22.92 %,1009.0,97.89,632.5113849551221,93.93072864996506
Mizoram,Champhai,100.0,610.0,Mizoram,125745.0,16.01 %,984.0,95.91,79.52602489164579,99.23690697758542
Mizoram,Kolasib,220.0,620.0,Mizoram,83955.0,27.28 %,956.0,93.5,262.04514323149306,97.48554236641361
Mizoram,Lawngtlai,87.0,611.0,Mizoram,117894.0,60.14 %,945.0,65.88,73.79510407654334,99.29189810397422
Mizoram,Lunglei,188.0,597.0,Mizoram,161428.0,17.64 %,947.0,88.86,116.46058924102385,98.88250087745237
Mizoram,Mamit,142.0,618.0,Mizoram,86364.0,37.56 %,927.0,84.93,164.4203603353249,98.42230226035154
Mizoram,Serchhip,121.0,626.0,Mizoram,64937.0,20.56 %,977.0,97.91,186.33444723347245,98.21202535002757
Mizoram,Aizawl,0.0,558.0,Mizoram,400309.0,22.92 %,1009.0,97.89,0.0,100.0
Nagaland,Dimapur,577.0,564.0,Nagaland,378811.0,127.29 %,919.0,84.79,152.31870246640145,98.53842387829997
Nagaland,Kiphire,15.0,625.0,Nagaland,74004.0,38.58 %,956.0,69.54,20.26917463920869,99.80550686698653
Nagaland,Kohima,110.0,576.0,Nagaland,267988.0,131.81 %,928.0,85.23,41.04661402749377,99.60613667285897
Nagaland,Longleng,25.0,632.0,Nagaland,50484.0,-21.57 %,905.0,72.17,49.520640202836546,99.52482404274859
Nagaland,Mokokchung,32.0,591.0,Nagaland,194622.0,60.94 %,925.0,91.62,16.44212884463216,99.84222933546502
Nagaland,Mon,109.0,582.0,Nagaland,250260.0,80.36 %,899.0,56.99,43.55470310876689,99.58207027094687
Nagaland,Peren,18.0,616.0,Nagaland,95219.0,104.15 %,915.0,77.95,18.903790209937092,99.81860843131483
Nagaland,Phek,28.0,596.0,Nagaland,163418.0,111.84 %,951.0,78.05,17.13397544946089,99.83559071222885
Nagaland,Tuensang,40.0,590.0,Nagaland,196596.0,94.83 %,929.0,73.08,20.346293922562005,99.80476686788435
Nagaland,Wokha,24.0,595.0,Nagaland,166343.0,98.81 %,968.0,87.69,14.428019213312252,99.86155575103945
Nagaland,Zunheboto,30.0,605.0,Nagaland,140757.0,78.05 %,976.0,85.26,21.313327223512864,99.79548768707022
Odisha,Anugul,9483.0,380.0,Orissa,1273821.0,11.74 %,943.0,77.53,744.453106048652,92.85659038642254
Odisha,Baleshwar,4754.0,195.0,Orissa,2320529.0,14.62 %,957.0,79.79,204.86707987704528,98.03419522867357
Odisha,Bargarh,3605.0,338.0,Orissa,1481255.0,10.02 %,977.0,74.62,243.3747059081657,97.66469479439264
Odisha,Baleshwar,3835.0,195.0,Orissa,2320529.0,14.62 %,957.0,79.79,165.26404108718313,98.41420671055177
Odisha,Bhadrak,5570.0,333.0,Orissa,1506337.0,12.94 %,981.0,82.78,369.7711733828486,96.4518558209975
Odisha,Balangir,4820.0,301.0,Orissa,1648997.0,23.32 %,987.0,64.72,292.2988944188497,97.19524209723262
Odisha,Cuttack,4614.0,156.0,Orissa,2624470.0,12.10 %,940.0,85.5,175.80692482672694,98.31304233035377
Odisha,Dhenkanal,4360.0,400.0,Orissa,1192811.0,11.80 %,947.0,78.76,365.5231214333201,96.49261805959746
Odisha,Gajapati,859.0,533.0,Orissa,577817.0,11.37 %,1043.0,53.49,148.6629849935187,98.57350236360432
Odisha,Ganjam,10840.0,82.0,Orissa,3529031.0,11.66 %,983.0,71.09,307.1664714761644,97.05258006517323
Odisha,Jagatsinghapur,4530.0,409.0,Orissa,1136971.0,7.50 %,968.0,86.59,398.42704871100494,96.17688799073197
Odisha,Jajapur,6574.0,261.0,Orissa,1827192.0,12.49 %,973.0,80.13,359.787039347808,96.54765871102465
Odisha,Jharsuguda,2531.0,532.0,Orissa,579505.0,13.69 %,953.0,78.86,436.7520556336874,95.80913988051854
Odisha,Kalahandi,3990.0,317.0,Orissa,1576869.0,18.07 %,1003.0,59.22,253.0330674266537,97.57201785885164
Odisha,Kandhamal,1601.0,497.0,Orissa,733110.0,13.10 %,1037.0,64.13,218.38468988282798,97.90448682329068
Odisha,Kendrapara,5465.0,344.0,Orissa,1440361.0,10.63 %,1007.0,85.15,379.4187707109537,96.35928217338751
Odisha,Kendujhar,4763.0,265.0,Orissa,1801733.0,15.35 %,988.0,68.24,264.3565944565593,97.4633628056484
Odisha,Khordha,3866.0,201.0,Orissa,2251673.0,19.94 %,929.0,86.88,171.6945577799263,98.35250260267716
Odisha,Koraput,2885.0,355.0,Orissa,1379647.0,16.86 %,1032.0,49.21,209.11146112012707,97.9934682123858
Odisha,Malkangiri,1733.0,521.0,Orissa,613192.0,21.62 %,1020.0,48.54,282.61947318295086,97.28812111157026
Odisha,Mayurbhanj,6433.0,171.0,Orissa,2519738.0,13.33 %,1006.0,63.17,255.3043213222962,97.55022401209195
Odisha,Nayagarh,2330.0,453.0,Orissa,962789.0,11.37 %,915.0,80.42,242.00525764212097,97.67783535332038
Odisha,Nuapada,1692.0,523.0,Orissa,610382.0,15.02 %,1021.0,57.35,277.20345619628364,97.34009057411332
Odisha,Puri,6626.0,290.0,Orissa,1698730.0,13.05 %,963.0,84.67,390.0561007340778,96.25721153262775
Odisha,Rayagada,1702.0,451.0,Orissa,967911.0,16.46 %,1051.0,49.76,175.84261362873238,98.31269987798267
Odisha,Sundargarh,3688.0,217.0,Orissa,2093437.0,14.35 %,973.0,73.34,176.16961962552492,98.30956208762058
Odisha,Sambalpur,5372.0,436.0,Orissa,1041099.0,11.27 %,976.0,76.22,515.9931956519025,95.0487804746704
Odisha,Cuttack,934.0,156.0,Orissa,2624470.0,12.10 %,940.0,85.5,35.58813779544061,99.65851355365201
Odisha,Sundargarh,483.0,217.0,Orissa,2093437.0,14.35 %,973.0,73.34,23.072105824058713,99.77861130377461
Odisha,Sundargarh,2787.0,217.0,Orissa,2093437.0,14.35 %,973.0,73.34,133.13034975497231,98.72254597022737
Punjab,Amritsar,1642.0,174.0,Punjab,2490656.0,15.47 %,889.0,76.27,65.92640653707296,99.36740229516248
Punjab,Barnala,927.0,527.0,Punjab,595527.0,13.02 %,876.0,67.82,155.66044864464584,98.50635810870098
Punjab,Gurdaspur,1457.0,197.0,Punjab,2298323.0,9.26 %,895.0,79.95,63.394048617187394,99.39170156903607
Punjab,Bathinda,2274.0,353.0,Punjab,1388525.0,17.34 %,868.0,68.28,163.7709079778902,98.42853408902681
Punjab,Amritsar,2815.0,174.0,Punjab,2490656.0,15.47 %,889.0,76.27,113.02243264425114,98.91549175449596
Punjab,Jalandhar,2073.0,208.0,Punjab,2193590.0,11.76 %,915.0,82.48,94.50261899443377,99.09319887102605
Punjab,Ludhiana,4706.0,86.0,Punjab,3498739.0,15.36 %,873.0,82.2,134.50560330450486,98.70934970662525
Punjab,Faridkot,872.0,519.0,Punjab,617508.0,12.09 %,890.0,69.55,141.21274542192165,98.64499123583387
Punjab,Fatehgarh Sahib,1123.0,525.0,Punjab,600163.0,11.46 %,871.0,79.35,187.1158335318905,98.2045275474787
Punjab,Patiala,438.0,247.0,Punjab,1895686.0,19.62 %,891.0,75.28,23.105092299041086,99.77829478161814
Punjab,Gurdaspur,838.0,197.0,Punjab,2298323.0,9.26 %,895.0,79.95,36.46136770158068,99.65013446455198
Punjab,Hoshiarpur,1877.0,314.0,Punjab,1586625.0,7.11 %,961.0,84.59,118.30142598282518,98.86483710417832
Punjab,Jalandhar,1650.0,208.0,Punjab,2193590.0,11.76 %,915.0,82.48,75.21916128355801,99.27823354423202
Punjab,Kapurthala,1252.0,482.0,Punjab,815168.0,8.04 %,912.0,79.07,153.58797204993326,98.52624458524369
Punjab,Ludhiana,962.0,86.0,Punjab,3498739.0,15.36 %,873.0,82.2,27.49562056500928,99.73616540964163
Punjab,Ludhiana,932.0,86.0,Punjab,3498739.0,15.36 %,873.0,82.2,26.638168780237677,99.74439309956963
Punjab,Mansa,1024.0,489.0,Punjab,769751.0,11.76 %,883.0,61.83,133.03003178950075,98.72350857259029
Punjab,Moga,1124.0,447.0,Punjab,995746.0,11.28 %,893.0,70.68,112.88019233820673,98.91685662323165
Punjab,Patiala,3215.0,247.0,Punjab,1895686.0,19.62 %,891.0,75.28,169.59559758314404,98.37264320297339
Punjab,Rupnagar,940.0,507.0,Punjab,684627.0,8.87 %,915.0,82.19,137.3010412969398,98.68252604444012
Punjab,Sangrur,1795.0,300.0,Punjab,1655169.0,12.35 %,885.0,67.99,108.44814034095612,98.95938443672024
Punjab,Shahid Bhagat Singh Nagar,674.0,522.0,Punjab,612310.0,4.23 %,954.0,79.78,110.07496202903758,98.94377424772136
Punjab,Tarn Taran,1400.0,413.0,Punjab,1119627.0,19.23 %,900.0,67.81,125.04164333300287,98.80016125955405
Punjab,Amritsar,0.0,174.0,Punjab,2490656.0,15.47 %,889.0,76.27,0.0,100.0
Rajasthan,Ajmer,11153.0,161.0,Rajasthan,2583052.0,18.40 %,951.0,69.33,431.77605406317804,95.85688716932309
Rajasthan,Alwar,11074.0,76.0,Rajasthan,3674179.0,22.78 %,895.0,70.72,301.4006666523324,97.10790592152863
Rajasthan,Banswara,2988.0,267.0,Rajasthan,1797485.0,26.53 %,980.0,56.33,166.23226341249023,98.40491612043873
Rajasthan,Baran,3743.0,390.0,Rajasthan,1222755.0,19.68 %,929.0,66.66,306.11201753417487,97.0626980919033
Rajasthan,Barmer,5306.0,158.0,Rajasthan,2603751.0,32.52 %,902.0,56.53,203.78292701567855,98.04459823177685
Rajasthan,Bharatpur,12300.0,166.0,Rajasthan,2548462.0,21.29 %,880.0,70.11,482.64404177892396,95.36878272121263
Rajasthan,Bhilwara,8300.0,184.0,Rajasthan,2408523.0,19.60 %,973.0,61.37,344.609538708993,96.69329461890453
Rajasthan,Bikaner,5151.0,191.0,Rajasthan,2363937.0,41.19 %,905.0,65.13,217.89920797381654,97.909145271362
Rajasthan,Bundi,3691.0,415.0,Rajasthan,1110906.0,15.40 %,925.0,61.52,332.2513335961819,96.81187793932075
Rajasthan,Churu,4262.0,224.0,Rajasthan,2039547.0,6.01 %,940.0,66.75,208.9679718094263,97.99484506596218
Rajasthan,Dausa,6082.0,306.0,Rajasthan,1634409.0,24.09 %,905.0,68.16,372.1222778386561,96.42929576713288
Rajasthan,Dungarpur,2389.0,352.0,Rajasthan,1388552.0,25.36 %,994.0,59.46,172.04973238308685,98.34909452008056
Rajasthan,Ajmer,1180.0,161.0,Rajasthan,2583052.0,18.40 %,951.0,69.33,45.68239431494217,99.56165398187046
Rajasthan,Jodhpur,334.0,72.0,Rajasthan,3687165.0,27.74 %,916.0,65.94,9.05845005580168,99.91307952282425
Rajasthan,Ganganagar,6685.0,235.0,Rajasthan,1969168.0,10.04 %,887.0,69.64,339.4834772858385,96.74248180900749
Rajasthan,Hanumangarh,5291.0,270.0,Rajasthan,1774692.0,16.91 %,906.0,67.13,298.13623997854273,97.13922977080121
Rajasthan,Jaipur,8458.0,10.0,Rajasthan,6626178.0,26.19 %,910.0,75.51,127.64522776176554,98.77517853077359
Rajasthan,Jaipur,4086.0,10.0,Rajasthan,6626178.0,26.19 %,910.0,75.51,61.66450705067084,99.40829740798544
Rajasthan,Jaipur,7930.0,10.0,Rajasthan,6626178.0,26.19 %,910.0,75.51,119.67683331175226,98.85163936498398
Rajasthan,Jaipur,7674.0,10.0,Rajasthan,6626178.0,26.19 %,910.0,75.51,115.81336933598826,98.88871128460114
Rajasthan,Jaipur,7938.0,10.0,Rajasthan,6626178.0,26.19 %,910.0,75.51,119.7975665609949,98.85048086749595
Rajasthan,Jaisalmer,1575.0,508.0,Rajasthan,669919.0,31.81 %,852.0,57.22,235.1030497716888,97.7440655801217
Rajasthan,Jhalawar,4621.0,349.0,Rajasthan,1411129.0,19.55 %,946.0,61.5,327.4682895752266,96.85777370140953
Rajasthan,Jodhpur,3500.0,72.0,Rajasthan,3687165.0,27.74 %,916.0,65.94,94.92387783025711,99.08915667630193
Rajasthan,Jodhpur,4195.0,72.0,Rajasthan,3687165.0,27.74 %,916.0,65.94,113.77304785655103,98.90828921631045
Rajasthan,Jodhpur,4116.0,72.0,Rajasthan,3687165.0,27.74 %,916.0,65.94,111.63048032838238,98.92884825133106
Rajasthan,Karauli,5686.0,340.0,Rajasthan,1458248.0,20.55 %,861.0,66.22,389.9199587450146,96.25851788488228
Rajasthan,Kota,5301.0,239.0,Rajasthan,1951014.0,24.39 %,911.0,76.56,271.70486731514995,97.39285235636052
Rajasthan,Kota,2773.0,239.0,Rajasthan,1951014.0,24.39 %,911.0,76.56,142.13121997074342,98.63617800116728
Rajasthan,Nagaur,7121.0,102.0,Rajasthan,3307743.0,19.20 %,950.0,62.8,215.282747178363,97.93425155548914
Rajasthan,Pali,6328.0,225.0,Rajasthan,2037573.0,11.94 %,987.0,62.39,310.5655601050858,97.01996406533127
Rajasthan,Pratapgarh,2623.0,109.0,Uttar Pradesh,3209141.0,17.50 %,998.0,70.09,81.73526809822317,99.21570815521183
Rajasthan,Pratapgarh,2623.0,472.0,Rajasthan,867848.0,22.78 %,983.0,55.97,302.24186723942444,97.09983417018263
Rajasthan,Rajsamand,3508.0,405.0,Rajasthan,1156597.0,17.18 %,990.0,63.14,303.30357073379923,97.08964658027688
Rajasthan,Sawai Madhopur,5014.0,363.0,Rajasthan,1335551.0,19.56 %,897.0,65.39,375.4255734150175,96.3975989507922
Rajasthan,Sikar,9397.0,151.0,Rajasthan,2677333.0,17.03 %,947.0,71.91,350.9836094352103,96.6321321390474
Rajasthan,Sirohi,2868.0,437.0,Rajasthan,1036346.0,21.76 %,940.0,55.25,276.7415515667547,97.34452278608788
Rajasthan,Tonk,4905.0,347.0,Rajasthan,1421326.0,17.30 %,952.0,61.58,345.10027959806547,96.68858570822057
Rajasthan,Udaipur,10186.0,118.0,Rajasthan,3068420.0,23.69 %,958.0,61.82,331.96237803169055,96.81465061625703
Rajasthan,Jaipur,0.0,10.0,Rajasthan,6626178.0,26.19 %,910.0,75.51,0.0,100.0
Rajasthan,Jaipur,0.0,10.0,Rajasthan,6626178.0,26.19 %,910.0,75.51,0.0,100.0
Rajasthan,Jaipur,22.0,10.0,Rajasthan,6626178.0,26.19 %,910.0,75.51,0.33201643541721937,99.9968141319079
Rajasthan,Jaipur,0.0,10.0,Rajasthan,6626178.0,26.19 %,910.0,75.51,0.0,100.0
Rajasthan,Jaipur,15.0,10.0,Rajasthan,6626178.0,26.19 %,910.0,75.51,0.22637484232992233,99.99782781720994
Tamil Nadu,Ariyalur,1775.0,491.0,Tamil Nadu,754894.0,8.54 %,1015.0,71.34,235.13234970737614,97.74378443220175
Tamil Nadu,Chennai,15086.0,29.0,Tamil Nadu,4646732.0,6.98 %,989.0,90.18,324.65827596685153,96.88473722410995
Tamil Nadu,Coimbatore,4852.0,93.0,Tamil Nadu,3458045.0,18.56 %,1000.0,83.98,140.31049335679552,98.65364880744386
